"OrderID,CustomerID,ProductID,SalesDate,QuantitySold,UnitPrice,TotalSales,TotalCost"
"3113,179,85,2023-05-04,9,69.75,627.75,251.1"
"1265,818,103,2023-12-26,2,381.0,762.0,304.8"
"373,464,161,2023-11-07,20,491.92,9838.4,3935.4"
"2062,329,156,2023-08-23,11,463.59,5099.49,2039.84"
"2373,243,77,2023-06-17,7,24.41,170.87,68.32"
"418,539,65,2023-06-20,8,414.07,3312.56,1325.04"
"2304,275,169,2023-01-23,20,449.93,8998.6,3599.4"
"2678,327,22,2023-07-28,6,61.55,369.3,147.72"
"3385,460,107,2023-12-20,3,390.03,1170.09,468.03"
"3240,233,194,2023-11-13,13,244.57,3179.41,1271.79"
"1409,694,83,2023-04-01,7,202.01,1414.07,565.6"
"67,697,113,2023-01-06,4,260.49,1041.96,416.8"
"2255,481,64,2023-12-09,10,230.11,2301.1,920.4"
"2065,532,76,2023-12-29,12,449.17,5390.04,2156.04"
"2284,909,79,2023-02-26,11,359.11,3950.21,1580.04"
"3598,445,165,2023-02-09,6,464.96,2789.76,1115.88"
"2483,16,148,2023-03-21,20,252.03,5040.6,2016.2"
"1557,507,106,2023-03-22,6,436.67,2620.02,1048.02"
"847,506,180,2023-07-03,13,144.28,1875.64,750.23"
"366,864,73,2023-05-23,9,59.63,536.67,214.65"
"823,822,54,2023-12-30,9,228.55,2056.95,822.78"
"70,659,192,2023-05-25,11,249.39,2743.29,1097.36"
"156,326,13,2023-07-30,2,44.19,88.38,35.36"
"2469,294,135,2023-08-03,16,302.6,4841.6,1936.64"
"3215,142,47,2023-09-18,14,252.01,3528.14,1411.2"
"1671,554,130,2023-05-30,11,470.78,5178.58,2071.41"
"3483,932,73,2023-10-24,19,59.63,1132.97,453.15"
"791,384,11,2023-02-23,2,448.65,897.3,358.92"
"460,178,176,2023-08-22,6,450.69,2704.14,1081.68"
"2553,951,148,2023-06-21,20,252.03,5040.6,2016.2"
"2114,471,146,2023-05-12,9,392.3,3530.7,1412.28"
"3291,149,47,2023-12-28,12,252.01,3024.12,1209.6"
"2930,996,184,2023-11-03,13,70.14,911.82,364.78"
"19,811,183,2023-03-15,19,282.41,5365.79,2146.24"
"800,115,101,2023-05-28,20,447.77,8955.4,3582.2"
"1827,630,14,2023-11-07,16,246.68,3946.88,1578.72"
"2823,870,110,2023-01-14,17,411.59,6997.03,2798.88"
"1924,64,163,2023-01-22,20,468.26,9365.2,3746.0"
"168,132,121,2023-10-07,16,132.07,2113.12,845.28"
"2099,230,131,2023-06-01,10,308.57,3085.7,1234.3"
"1766,962,130,2023-10-19,9,470.78,4237.02,1694.79"
"3795,318,92,2023-07-12,11,118.24,1300.64,520.3"
"1794,46,116,2023-11-01,17,69.44,1180.48,472.26"
"1015,350,59,2023-10-18,12,243.48,2921.76,1168.68"
"2764,949,99,2023-11-07,17,309.16,5255.72,2102.22"
"1298,29,130,2023-01-04,14,470.78,6590.92,2636.34"
"2129,255,27,2023-06-09,10,24.15,241.5,96.6"
"2475,958,36,2023-08-13,11,455.51,5010.61,2004.2"
"2557,377,168,2023-08-13,19,217.29,4128.51,1651.48"
"3575,960,11,2023-08-10,12,448.65,5383.8,2153.52"
"2038,305,142,2023-08-04,11,253.28,2786.08,1114.41"
"2531,345,27,2023-01-28,1,24.15,24.15,9.66"
"2340,392,129,2023-12-31,9,357.11,3213.99,1285.56"
"3423,252,28,2023-02-01,11,338.72,3725.92,1490.39"
"3515,979,112,2023-04-23,19,385.73,7328.87,2931.51"
"408,781,159,2023-05-21,16,407.59,6521.44,2608.64"
"3381,889,115,2023-08-21,14,474.53,6643.42,2657.34"
"2031,399,66,2023-12-27,16,216.19,3459.04,1383.68"
"1554,737,191,2023-11-14,2,193.84,387.68,155.08"
"435,937,133,2023-01-25,7,371.32,2599.24,1039.71"
"2702,491,174,2023-10-07,14,385.51,5397.14,2158.8"
"3672,184,12,2023-06-09,10,132.23,1322.3,528.9"
"1520,822,167,2023-03-24,12,351.25,4215.0,1686.0"
"2539,839,150,2023-05-28,2,304.42,608.84,243.54"
"1493,33,25,2023-02-18,9,35.34,318.06,127.26"
"743,552,19,2023-10-01,3,344.67,1034.01,413.61"
"2830,167,68,2023-05-13,17,418.68,7117.56,2846.99"
"1677,483,53,2023-12-09,3,471.48,1414.44,565.77"
"2518,435,32,2023-11-11,2,383.22,766.44,306.58"
"509,120,103,2023-12-01,17,381.0,6477.0,2590.8"
"1086,906,199,2023-01-03,2,82.52,165.04,66.02"
"2999,413,155,2023-10-03,8,119.52,956.16,382.48"
"3659,130,136,2023-01-04,12,495.29,5943.48,2377.44"
"3985,258,81,2023-07-14,7,418.88,2932.16,1172.85"
"3206,863,63,2023-10-15,16,384.89,6158.24,2463.36"
"3619,322,142,2023-12-13,10,253.28,2532.8,1013.1"
"1973,950,115,2023-07-25,12,474.53,5694.36,2277.72"
"152,162,140,2023-10-20,17,269.27,4577.59,1831.07"
"2575,305,46,2023-08-31,8,457.24,3657.92,1463.2"
"1246,198,200,2023-07-24,3,40.22,120.66,48.27"
"7,952,162,2023-06-17,20,11.75,235.0,94.0"
"3762,482,114,2023-11-06,3,52.33,156.99,62.79"
"926,154,48,2023-02-02,19,277.12,5265.28,2106.15"
"473,270,21,2023-06-06,5,317.91,1589.55,635.8"
"850,281,42,2023-07-30,20,167.68,3353.6,1341.4"
"3873,240,139,2023-11-07,16,11.66,186.56,74.56"
"231,336,38,2023-04-14,10,461.25,4612.5,1845.0"
"3957,447,14,2023-04-09,13,246.68,3206.84,1282.71"
"2045,876,137,2023-12-10,3,217.08,651.24,260.49"
"2085,388,100,2023-08-31,6,404.25,2425.5,970.2"
"3646,47,128,2023-02-17,18,375.47,6758.46,2703.42"
"875,255,51,2023-05-29,5,438.22,2191.1,876.45"
"822,187,9,2023-01-13,10,252.63,2526.3,1010.5"
"3241,207,112,2023-04-28,13,385.73,5014.49,2005.77"
"1781,371,95,2023-04-25,9,22.13,199.17,79.65"
"2600,736,161,2023-12-15,16,491.92,7870.72,3148.32"
"224,360,134,2023-04-02,19,48.78,926.82,370.69"
"507,402,95,2023-12-30,3,22.13,66.39,26.55"
"2920,548,138,2023-10-07,10,155.64,1556.4,622.6"
"3014,469,155,2023-06-28,14,119.52,1673.28,669.34"
"2320,521,52,2023-10-06,3,357.34,1072.02,428.82"
"2465,842,1,2023-01-18,17,445.05,7565.85,3026.34"
"196,237,115,2023-10-13,6,474.53,2847.18,1138.86"
"259,624,178,2023-11-12,5,317.95,1589.75,635.9"
"1116,707,78,2023-10-08,19,393.56,7477.64,2990.98"
"1744,885,128,2023-11-14,4,375.47,1501.88,600.76"
"1245,617,28,2023-03-06,16,338.72,5419.52,2167.84"
"812,2,71,2023-09-30,3,345.96,1037.88,415.14"
"3808,61,42,2023-09-22,12,167.68,2012.16,804.84"
"910,975,192,2023-03-17,12,249.39,2992.68,1197.12"
"640,44,103,2023-04-06,20,381.0,7620.0,3048.0"
"1409,694,128,2023-04-01,12,375.47,4505.64,1802.28"
"3809,292,56,2023-09-29,13,185.38,2409.94,963.95"
"3843,859,12,2023-03-09,1,132.23,132.23,52.89"
"1403,737,72,2023-03-22,17,374.46,6365.82,2546.26"
"1856,805,51,2023-09-18,6,438.22,2629.32,1051.74"
"550,995,47,2023-03-23,16,252.01,4032.16,1612.8"
"2628,651,78,2023-08-11,6,393.56,2361.36,944.52"
"950,686,52,2023-02-17,2,357.34,714.68,285.88"
"2903,199,86,2023-03-05,5,293.48,1467.4,586.95"
"3687,803,187,2023-09-21,5,260.75,1303.75,521.5"
"695,860,52,2023-02-06,11,357.34,3930.74,1572.34"
"2272,247,89,2023-02-15,6,185.63,1113.78,445.5"
"2204,847,7,2023-12-29,14,216.49,3030.86,1212.4"
"1380,763,83,2023-02-06,16,202.01,3232.16,1292.8"
"224,360,29,2023-04-02,13,301.74,3922.62,1569.1"
"1098,131,80,2023-03-23,1,121.65,121.65,48.66"
"2865,165,34,2023-05-08,17,223.0,3791.0,1516.4"
"3434,279,31,2023-10-18,18,465.59,8380.62,3352.32"
"1375,546,12,2023-06-10,14,132.23,1851.22,740.46"
"3255,598,96,2023-07-07,19,246.27,4679.13,1871.69"
"2877,473,9,2023-02-08,11,252.63,2778.93,1111.55"
"3165,350,149,2023-08-12,11,449.8,4947.8,1979.12"
"1831,244,109,2023-09-13,16,244.14,3906.24,1562.56"
"3071,819,54,2023-01-21,6,228.55,1371.3,548.52"
"724,140,11,2023-06-25,17,448.65,7627.05,3050.82"
"1273,434,71,2023-05-18,20,345.96,6919.2,2767.6"
"3719,451,144,2023-06-30,17,386.88,6576.96,2630.75"
"1211,513,54,2023-07-29,9,228.55,2056.95,822.78"
"2819,573,124,2023-07-12,8,324.36,2594.88,1037.92"
"1618,778,69,2023-11-22,2,215.55,431.1,172.44"
"2488,57,185,2023-04-11,20,419.54,8390.8,3356.4"
"918,662,193,2023-08-20,20,182.32,3646.4,1458.6"
"2875,964,88,2023-01-08,2,472.98,945.96,378.38"
"1658,79,131,2023-06-12,19,308.57,5862.83,2345.17"
"3644,205,122,2023-07-11,19,164.19,3119.61,1247.92"
"126,310,156,2023-07-07,15,463.59,6953.85,2781.6"
"2231,38,134,2023-11-29,11,48.78,536.58,214.61"
"1417,284,43,2023-08-21,9,423.84,3814.56,1525.86"
"1920,58,200,2023-08-12,3,40.22,120.66,48.27"
"3338,310,83,2023-06-18,5,202.01,1010.05,404.0"
"1744,885,3,2023-11-14,20,316.54,6330.8,2532.4"
"3066,461,137,2023-01-12,8,217.08,1736.64,694.64"
"3794,87,76,2023-08-13,8,449.17,3593.36,1437.36"
"1163,682,162,2023-07-23,18,11.75,211.5,84.6"
"2522,553,52,2023-01-24,5,357.34,1786.7,714.7"
"1162,519,160,2023-03-06,8,479.53,3836.24,1534.48"
"3594,516,8,2023-02-09,16,161.65,2586.4,1034.56"
"595,51,164,2023-08-04,19,236.27,4489.13,1795.69"
"2107,305,190,2023-09-04,17,112.57,1913.69,765.51"
"3099,275,87,2023-02-27,4,87.05,348.2,139.28"
"3141,213,135,2023-01-17,7,302.6,2118.2,847.28"
"1727,699,135,2023-12-24,5,302.6,1513.0,605.2"
"1011,395,134,2023-07-31,9,48.78,439.02,175.59"
"1122,455,131,2023-03-28,11,308.57,3394.27,1357.73"
"572,556,50,2023-06-11,7,57.36,401.52,160.58"
"1492,579,179,2023-12-13,15,332.3,4984.5,1993.8"
"972,835,36,2023-10-16,11,455.51,5010.61,2004.2"
"1701,285,114,2023-11-21,9,52.33,470.97,188.37"
"1578,409,117,2023-06-26,8,244.19,1953.52,781.44"
"1441,14,136,2023-11-06,1,495.29,495.29,198.12"
"2947,81,10,2023-06-11,14,53.9,754.6,301.84"
"1979,774,22,2023-07-14,10,61.55,615.5,246.2"
"2417,372,1,2023-04-24,5,445.05,2225.25,890.1"
"33,752,74,2023-05-12,4,65.6,262.4,104.96"
"3574,545,192,2023-04-25,17,249.39,4239.63,1695.92"
"3707,576,153,2023-03-14,7,390.77,2735.39,1094.17"
"2951,216,175,2023-07-02,16,78.76,1260.16,504.0"
"1658,79,41,2023-06-12,11,181.06,1991.66,796.62"
"3656,194,180,2023-01-15,15,144.28,2164.2,865.65"
"2908,984,138,2023-03-11,7,155.64,1089.48,435.82"
"2145,559,71,2023-02-22,19,345.96,6573.24,2629.22"
"1224,466,193,2023-05-15,3,182.32,546.96,218.79"
"3422,225,122,2023-08-23,16,164.19,2627.04,1050.88"
"2817,360,42,2023-08-14,6,167.68,1006.08,402.42"
"141,955,16,2023-05-14,8,446.94,3575.52,1430.24"
"503,949,73,2023-05-02,16,59.63,954.08,381.6"
"3193,606,163,2023-04-01,12,468.26,5619.12,2247.6"
"232,118,77,2023-10-30,20,24.41,488.2,195.2"
"274,750,120,2023-01-21,8,481.98,3855.84,1542.32"
"1932,302,54,2023-06-27,14,228.55,3199.7,1279.88"
"909,346,84,2023-11-19,16,119.62,1913.92,765.6"
"365,201,63,2023-02-14,7,384.89,2694.23,1077.72"
"1249,722,115,2023-09-22,18,474.53,8541.54,3416.58"
"46,156,1,2023-02-12,11,445.05,4895.55,1958.22"
"25,402,46,2023-07-15,20,457.24,9144.8,3658.0"
"508,923,93,2023-01-22,12,201.88,2422.56,969.0"
"277,497,125,2023-11-20,13,89.21,1159.73,463.84"
"2972,543,149,2023-07-31,8,449.8,3598.4,1439.36"
"1893,85,187,2023-05-12,1,260.75,260.75,104.3"
"893,768,147,2023-12-27,20,422.03,8440.6,3376.2"
"3803,567,153,2023-06-01,11,390.77,4298.47,1719.41"
"900,158,126,2023-06-15,13,135.72,1764.36,705.77"
"1425,314,49,2023-08-10,14,15.67,219.38,87.78"
"1753,670,195,2023-06-16,7,189.23,1324.61,529.83"
"1303,164,95,2023-04-22,9,22.13,199.17,79.65"
"953,962,52,2023-05-17,12,357.34,4288.08,1715.28"
"1293,435,75,2023-06-06,19,181.69,3452.11,1380.92"
"1770,682,22,2023-11-03,14,61.55,861.7,344.68"
"2245,540,197,2023-10-14,4,30.59,122.36,48.96"
"3925,699,1,2023-04-28,17,445.05,7565.85,3026.34"
"2922,727,180,2023-02-09,9,144.28,1298.52,519.39"
"2110,115,76,2023-02-18,13,449.17,5839.21,2335.71"
"224,360,122,2023-04-02,20,164.19,3283.8,1313.6"
"1230,980,168,2023-07-30,3,217.29,651.87,260.76"
"2303,291,136,2023-06-05,12,495.29,5943.48,2377.44"
"2871,380,34,2023-01-16,15,223.0,3345.0,1338.0"
"845,132,56,2023-03-09,18,185.38,3336.84,1334.7"
"430,188,193,2023-04-28,4,182.32,729.28,291.72"
"1677,483,133,2023-12-09,20,371.32,7426.4,2970.6"
"132,457,64,2023-04-29,7,230.11,1610.77,644.28"
"180,705,179,2023-04-28,1,332.3,332.3,132.92"
"3633,513,63,2023-04-27,10,384.89,3848.9,1539.6"
"86,559,198,2023-09-10,17,355.24,6039.08,2415.7"
"632,753,118,2023-09-22,4,350.26,1401.04,560.4"
"2727,905,180,2023-07-31,19,144.28,2741.32,1096.49"
"3528,884,42,2023-06-19,1,167.68,167.68,67.07"
"2865,165,133,2023-05-08,5,371.32,1856.6,742.65"
"2056,734,85,2023-05-08,8,69.75,558.0,223.2"
"1498,589,113,2023-07-08,15,260.49,3907.35,1563.0"
"2598,451,178,2023-01-25,3,317.95,953.85,381.54"
"1954,684,37,2023-10-28,13,426.53,5544.89,2217.93"
"1317,903,104,2023-04-25,8,22.23,177.84,71.12"
"574,86,196,2023-11-26,10,400.91,4009.1,1603.6"
"1337,418,160,2023-03-02,9,479.53,4315.77,1726.29"
"2002,815,34,2023-02-02,12,223.0,2676.0,1070.4"
"3818,165,14,2023-04-28,13,246.68,3206.84,1282.71"
"3107,620,19,2023-04-23,12,344.67,4136.04,1654.44"
"431,99,4,2023-08-01,5,358.66,1793.3,717.3"
"2648,668,112,2023-12-26,17,385.73,6557.41,2622.93"
"2992,334,169,2023-01-07,13,449.93,5849.09,2339.61"
"2768,403,130,2023-10-09,5,470.78,2353.9,941.55"
"265,419,42,2023-08-17,18,167.68,3018.24,1207.26"
"1546,527,96,2023-08-20,7,246.27,1723.89,689.57"
"1047,791,123,2023-02-02,9,386.83,3481.47,1392.57"
"1486,796,69,2023-01-20,20,215.55,4311.0,1724.4"
"3927,121,51,2023-04-25,16,438.22,7011.52,2804.64"
"2122,640,56,2023-03-14,12,185.38,2224.56,889.8"
"2549,644,116,2023-12-22,1,69.44,69.44,27.78"
"2996,15,53,2023-04-27,10,471.48,4714.8,1885.9"
"2180,643,92,2023-07-06,17,118.24,2010.08,804.1"
"2096,953,81,2023-08-17,16,418.88,6702.08,2680.8"
"3477,383,44,2023-11-13,4,351.27,1405.08,562.04"
"3212,428,77,2023-03-26,6,24.41,146.46,58.56"
"636,913,126,2023-11-22,3,135.72,407.16,162.87"
"1814,947,121,2023-04-27,16,132.07,2113.12,845.28"
"2535,653,56,2023-03-24,11,185.38,2039.18,815.65"
"872,386,110,2023-04-09,14,411.59,5762.26,2304.96"
"3570,403,168,2023-07-10,3,217.29,651.87,260.76"
"3409,397,121,2023-09-01,11,132.07,1452.77,581.13"
"1673,300,45,2023-05-13,16,311.14,4978.24,1991.36"
"2998,927,34,2023-02-24,12,223.0,2676.0,1070.4"
"3579,959,109,2023-08-19,18,244.14,4394.52,1757.88"
"768,222,3,2023-09-16,10,316.54,3165.4,1266.2"
"1621,523,148,2023-12-18,20,252.03,5040.6,2016.2"
"410,879,19,2023-05-07,7,344.67,2412.69,965.09"
"1172,283,193,2023-01-13,1,182.32,182.32,72.93"
"1511,339,121,2023-11-22,17,132.07,2245.19,898.11"
"3008,530,79,2023-07-15,17,359.11,6104.87,2441.88"
"1452,154,96,2023-10-18,2,246.27,492.54,197.02"
"132,457,187,2023-04-29,14,260.75,3650.5,1460.2"
"1526,732,35,2023-09-01,10,146.76,1467.6,587.0"
"3666,679,91,2023-02-07,3,431.23,1293.69,517.47"
"2483,16,167,2023-03-21,10,351.25,3512.5,1405.0"
"3547,609,38,2023-04-08,14,461.25,6457.5,2583.0"
"2987,526,93,2023-09-01,20,201.88,4037.6,1615.0"
"1239,281,33,2023-11-24,10,171.55,1715.5,686.2"
"752,407,137,2023-12-04,11,217.08,2387.88,955.13"
"2261,840,130,2023-02-26,5,470.78,2353.9,941.55"
"429,313,149,2023-10-29,13,449.8,5847.4,2338.96"
"659,328,83,2023-09-28,12,202.01,2424.12,969.6"
"3139,214,165,2023-02-13,10,464.96,4649.6,1859.8"
"2656,179,78,2023-08-12,13,393.56,5116.28,2046.46"
"2255,481,116,2023-12-09,8,69.44,555.52,222.24"
"478,96,196,2023-01-22,4,400.91,1603.64,641.44"
"3881,407,139,2023-05-31,20,11.66,233.2,93.2"
"1583,882,58,2023-11-14,20,465.53,9310.6,3724.2"
"3122,104,35,2023-07-22,20,146.76,2935.2,1174.0"
"898,142,107,2023-09-21,2,390.03,780.06,312.02"
"3814,715,38,2023-11-20,4,461.25,1845.0,738.0"
"1083,618,169,2023-08-04,2,449.93,899.86,359.94"
"2426,127,29,2023-12-31,20,301.74,6034.8,2414.0"
"3682,858,109,2023-04-23,12,244.14,2929.68,1171.92"
"2669,94,78,2023-09-27,8,393.56,3148.48,1259.36"
"1651,932,45,2023-10-19,18,311.14,5600.52,2240.28"
"3735,214,36,2023-01-20,12,455.51,5466.12,2186.4"
"458,89,75,2023-12-27,4,181.69,726.76,290.72"
"1226,960,155,2023-09-25,13,119.52,1553.76,621.53"
"2880,959,110,2023-06-23,6,411.59,2469.54,987.84"
"273,977,119,2023-09-02,15,259.77,3896.55,1558.65"
"1750,432,168,2023-09-14,1,217.29,217.29,86.92"
"1216,317,86,2023-01-15,1,293.48,293.48,117.39"
"435,937,87,2023-01-25,6,87.05,522.3,208.92"
"1665,590,15,2023-07-13,4,439.85,1759.4,703.76"
"2212,76,27,2023-01-20,20,24.15,483.0,193.2"
"2904,144,93,2023-03-09,11,201.88,2220.68,888.25"
"891,684,77,2023-11-18,16,24.41,390.56,156.16"
"1825,17,29,2023-09-04,4,301.74,1206.96,482.8"
"3033,462,124,2023-10-05,17,324.36,5514.12,2205.58"
"728,836,200,2023-12-12,8,40.22,321.76,128.72"
"1880,785,60,2023-05-13,19,225.42,4282.98,1713.23"
"3134,337,55,2023-01-07,7,214.11,1498.77,599.48"
"953,962,186,2023-05-17,5,323.39,1616.95,646.8"
"3189,911,170,2023-12-14,10,365.72,3657.2,1462.9"
"2711,479,163,2023-08-10,2,468.26,936.52,374.6"
"3994,185,75,2023-02-26,1,181.69,181.69,72.68"
"3984,741,159,2023-08-30,20,407.59,8151.8,3260.8"
"307,449,177,2023-09-08,11,105.58,1161.38,464.53"
"1057,128,49,2023-02-24,2,15.67,31.34,12.54"
"3026,98,180,2023-08-18,8,144.28,1154.24,461.68"
"2430,689,58,2023-12-23,16,465.53,7448.48,2979.36"
"2251,28,141,2023-02-07,13,64.32,836.16,334.49"
"2676,352,106,2023-04-24,5,436.67,2183.35,873.35"
"2851,786,80,2023-10-25,6,121.65,729.9,291.96"
"3836,359,95,2023-09-14,7,22.13,154.91,61.95"
"205,11,190,2023-04-29,10,112.57,1125.7,450.3"
"1,141,128,2023-09-27,1,375.47,375.47,150.19"
"886,940,25,2023-12-13,11,35.34,388.74,155.54"
"2285,447,85,2023-05-19,17,69.75,1185.75,474.3"
"2537,357,135,2023-01-05,2,302.6,605.2,242.08"
"852,291,172,2023-09-08,1,23.98,23.98,9.59"
"2575,305,171,2023-08-31,16,182.06,2912.96,1165.12"
"1022,650,167,2023-11-03,12,351.25,4215.0,1686.0"
"3594,516,156,2023-02-09,13,463.59,6026.67,2410.72"
"1629,892,160,2023-12-23,1,479.53,479.53,191.81"
"3131,620,72,2023-11-12,12,374.46,4493.52,1797.36"
"2678,327,85,2023-07-28,4,69.75,279.0,111.6"
"3182,399,182,2023-11-03,9,301.46,2713.14,1085.22"
"3971,315,175,2023-06-09,1,78.76,78.76,31.5"
"2002,815,137,2023-02-02,2,217.08,434.16,173.66"
"3962,198,82,2023-03-27,4,155.96,623.84,249.52"
"289,394,146,2023-05-02,5,392.3,1961.5,784.6"
"2083,811,125,2023-12-16,13,89.21,1159.73,463.84"
"2644,118,61,2023-10-31,5,269.98,1349.9,539.95"
"3275,918,196,2023-05-20,7,400.91,2806.37,1122.52"
"2260,883,78,2023-02-20,4,393.56,1574.24,629.68"
"1125,241,34,2023-03-29,8,223.0,1784.0,713.6"
"2917,789,51,2023-11-22,15,438.22,6573.3,2629.35"
"1796,676,179,2023-08-27,13,332.3,4319.9,1727.96"
"3657,977,138,2023-08-30,9,155.64,1400.76,560.34"
"1408,634,23,2023-10-08,16,414.01,6624.16,2649.6"
"3663,635,156,2023-08-25,2,463.59,927.18,370.88"
"1328,897,167,2023-09-12,2,351.25,702.5,281.0"
"412,522,86,2023-08-25,10,293.48,2934.8,1173.9"
"1021,27,7,2023-08-10,11,216.49,2381.39,952.6"
"2324,336,30,2023-01-13,2,37.38,74.76,29.9"
"3531,306,85,2023-11-10,16,69.75,1116.0,446.4"
"3717,494,190,2023-03-25,1,112.57,112.57,45.03"
"1973,950,74,2023-07-25,13,65.6,852.8,341.12"
"1332,529,189,2023-09-08,12,156.75,1881.0,752.4"
"1613,186,155,2023-06-22,15,119.52,1792.8,717.15"
"1687,880,169,2023-07-13,11,449.93,4949.23,1979.67"
"2797,372,103,2023-11-15,5,381.0,1905.0,762.0"
"915,625,59,2023-03-18,9,243.48,2191.32,876.51"
"1978,445,62,2023-07-18,2,390.32,780.64,312.26"
"3146,247,167,2023-04-17,11,351.25,3863.75,1545.5"
"263,915,54,2023-08-31,4,228.55,914.2,365.68"
"1157,709,1,2023-09-21,2,445.05,890.1,356.04"
"2029,283,76,2023-11-16,3,449.17,1347.51,539.01"
"3306,818,121,2023-11-04,6,132.07,792.42,316.98"
"106,224,24,2023-02-22,14,402.4,5633.6,2253.44"
"835,513,75,2023-09-19,6,181.69,1090.14,436.08"
"3117,573,44,2023-10-26,13,351.27,4566.51,1826.63"
"1387,416,4,2023-08-28,18,358.66,6455.88,2582.28"
"415,694,45,2023-08-26,1,311.14,311.14,124.46"
"1744,885,178,2023-11-14,2,317.95,635.9,254.36"
"1138,114,45,2023-08-31,9,311.14,2800.26,1120.14"
"2184,285,197,2023-10-27,16,30.59,489.44,195.84"
"3165,350,193,2023-08-12,1,182.32,182.32,72.93"
"3472,627,159,2023-07-31,9,407.59,3668.31,1467.36"
"1903,107,180,2023-02-17,12,144.28,1731.36,692.52"
"2963,768,94,2023-08-30,1,194.33,194.33,77.73"
"2283,356,30,2023-06-28,11,37.38,411.18,164.45"
"31,109,128,2023-01-01,8,375.47,3003.76,1201.52"
"3116,212,70,2023-12-26,10,52.92,529.2,211.7"
"1347,605,191,2023-08-14,14,193.84,2713.76,1085.56"
"1213,200,102,2023-01-30,11,138.93,1528.23,611.27"
"755,222,199,2023-01-14,15,82.52,1237.8,495.15"
"3304,730,62,2023-01-06,9,390.32,3512.88,1405.17"
"1289,535,146,2023-10-01,16,392.3,6276.8,2510.72"
"505,427,40,2023-09-20,20,75.2,1504.0,601.6"
"1457,318,176,2023-05-26,17,450.69,7661.73,3064.76"
"1722,751,185,2023-01-07,6,419.54,2517.24,1006.92"
"147,983,88,2023-12-06,11,472.98,5202.78,2081.09"
"1113,251,75,2023-07-29,11,181.69,1998.59,799.48"
"659,328,15,2023-09-28,5,439.85,2199.25,879.7"
"411,26,108,2023-12-22,19,72.08,1369.52,547.77"
"1745,256,89,2023-07-27,1,185.63,185.63,74.25"
"2441,412,111,2023-06-06,18,96.13,1730.34,692.1"
"1219,917,17,2023-01-29,16,82.7,1323.2,529.28"
"3435,816,6,2023-11-09,13,297.11,3862.43,1544.92"
"3407,718,180,2023-07-27,6,144.28,865.68,346.26"
"927,413,106,2023-11-13,3,436.67,1310.01,524.01"
"1539,678,118,2023-11-17,19,350.26,6654.94,2661.9"
"2457,458,74,2023-12-06,11,65.6,721.6,288.64"
"2640,765,36,2023-04-18,2,455.51,911.02,364.4"
"3739,498,1,2023-07-02,14,445.05,6230.7,2492.28"
"3857,218,130,2023-06-15,3,470.78,1412.34,564.93"
"2216,879,32,2023-04-25,6,383.22,2299.32,919.74"
"296,674,15,2023-03-30,3,439.85,1319.55,527.82"
"1498,589,109,2023-07-08,16,244.14,3906.24,1562.56"
"947,847,166,2023-12-21,6,400.54,2403.24,961.32"
"1112,263,103,2023-04-16,12,381.0,4572.0,1828.8"
"1940,199,161,2023-01-26,3,491.92,1475.76,590.31"
"691,885,51,2023-03-13,1,438.22,438.22,175.29"
"538,368,186,2023-11-26,5,323.39,1616.95,646.8"
"3403,78,102,2023-12-18,18,138.93,2500.74,1000.26"
"3069,511,146,2023-12-19,9,392.3,3530.7,1412.28"
"882,267,58,2023-06-22,18,465.53,8379.54,3351.78"
"3049,605,27,2023-09-19,19,24.15,458.85,183.54"
"1763,873,83,2023-07-29,20,202.01,4040.2,1616.0"
"1968,439,105,2023-02-13,5,10.36,51.8,20.7"
"1460,57,112,2023-09-15,9,385.73,3471.57,1388.61"
"2016,629,152,2023-03-20,3,64.13,192.39,76.95"
"2635,979,42,2023-06-17,9,167.68,1509.12,603.63"
"2829,878,132,2023-02-23,14,166.14,2325.96,930.44"
"1646,95,179,2023-05-07,18,332.3,5981.4,2392.56"
"302,670,67,2023-08-27,9,42.94,386.46,154.62"
"2985,955,134,2023-11-24,19,48.78,926.82,370.69"
"2484,582,105,2023-07-01,11,10.36,113.96,45.54"
"2611,703,48,2023-11-13,7,277.12,1939.84,775.95"
"2693,168,27,2023-11-08,8,24.15,193.2,77.28"
"294,125,114,2023-02-26,6,52.33,313.98,125.58"
"2940,230,178,2023-02-20,19,317.95,6041.05,2416.42"
"617,25,4,2023-06-08,7,358.66,2510.62,1004.22"
"926,154,103,2023-02-02,8,381.0,3048.0,1219.2"
"2763,312,23,2023-09-07,16,414.01,6624.16,2649.6"
"3079,366,61,2023-03-24,7,269.98,1889.86,755.93"
"2281,807,110,2023-04-18,8,411.59,3292.72,1317.12"
"2652,637,200,2023-09-28,1,40.22,40.22,16.09"
"2976,972,24,2023-05-20,1,402.4,402.4,160.96"
"3516,637,22,2023-03-12,10,61.55,615.5,246.2"
"2466,356,84,2023-05-13,7,119.62,837.34,334.95"
"894,85,94,2023-05-21,1,194.33,194.33,77.73"
"1207,735,199,2023-02-11,12,82.52,990.24,396.12"
"2408,883,113,2023-12-26,19,260.49,4949.31,1979.8"
"1422,315,79,2023-11-18,3,359.11,1077.33,430.92"
"2329,36,95,2023-09-08,13,22.13,287.69,115.05"
"3957,447,200,2023-04-09,5,40.22,201.1,80.45"
"1491,977,137,2023-01-08,5,217.08,1085.4,434.15"
"742,9,113,2023-01-24,1,260.49,260.49,104.2"
